Subsystem;FlagDR;Name;Role;Module1;Module2;Module3;
HMP Inositol;0;InoS;Predicted transcriptional regulator of inositol degradation, AraC family;Carbohydrate metabolism;Inositol utilization;Inositol regulation;
HMP Inositol;1;IolM;Predicted inosose dehydrogenase;Carbohydrate metabolism;Inositol utilization;Inositol catabolism;
Fructose-asparagine utilization HMP;1;FraE;L-asparaginase (EC 3.5.1.1);Carbohydrate metabolism;Fructose-asparagine utilization;Fructose-asparagine catabolism;
Fructose-asparagine utilization HMP;1;FraA;Fructose-asparagine transporter FraA;Carbohydrate metabolism;Fructose-asparagine utilization;Fructose-asparagine uptake;
Fructose-asparagine utilization HMP;1;FraD;Fructose-asparagine kinase FraD;Carbohydrate metabolism;Fructose-asparagine utilization;Fructose-asparagine catabolism;
Fructose-asparagine utilization HMP;1;FraB;Fructose-asparagine-6-phosphate deglycase FraB;Carbohydrate metabolism;Fructose-asparagine utilization;Fructose-asparagine catabolism;
Fructose-asparagine utilization HMP;0;FraR;Fructose-asparagine utilization regulator FraR, GntR family;Carbohydrate metabolism;Fructose-asparagine utilization;Fructose-asparagine regulation;
Fructoselysine and Glucoselysine utilization HMP;1;FrlD;Fructoselysine kinase (EC 2.7.1.-);Carbohydrate metabolism;Fructoselysine utilization;Fructoselysine catabolism;
Fructoselysine and Glucoselysine utilization HMP;1;FrlB;Fructoselysine 6-phosphate deglycase (EC 3.5.-.-);Carbohydrate metabolism;Fructoselysine utilization;Fructoselysine catabolism;
Fructoselysine and Glucoselysine utilization HMP;1;FrlC;Fructoselysine 3-epimerase;Carbohydrate metabolism;Fructoselysine utilization;Fructoselysine catabolism;
Fructoselysine and Glucoselysine utilization HMP;0;FrlR;Transcriptional regulator of fructoselysine utilization, GntR family;Carbohydrate metabolism;Fructoselysine utilization;Fructoselysine regulator;
Fructoselysine and Glucoselysine utilization HMP;1;FrlA;Fructoselysine/psicoselysine transporter FrlA;Carbohydrate metabolism;Fructoselysine utilization;Fructoselysine uptake;
Fructoselysine and Glucoselysine utilization HMP;1;FrlT2;Predicted fructoselysine transporter, GltS family;Carbohydrate metabolism;Fructoselysine utilization;Fructoselysine uptake;
Fructoselysine and Glucoselysine utilization HMP;1;FrlT3;Predicted fructoselysine transporter, MATE family;Carbohydrate metabolism;Fructoselysine utilization;Fructoselysine uptake;
Fructoselysine and Glucoselysine utilization HMP;1;GfrF;Glucoselysine-6-phosphate deglycase;Carbohydrate metabolism;Glucoselysine utilization;Fructoselysine catabolism;
Fructoselysine and Glucoselysine utilization HMP;1;GfrD;PTS system, fructoselysine/glucoselysine-specific IID component;Carbohydrate metabolism;"Fructoselysine utilization; Glucoselysine utilization";"Fructoselysine uptake; Glucoselysine uptake";
Fructoselysine and Glucoselysine utilization HMP;1;GfrB;PTS system, fructoselysine/glucoselysine-specific IIB component (EC 2.7.1.69);Carbohydrate metabolism;"Fructoselysine utilization; Glucoselysine utilization";"Fructoselysine uptake; Glucoselysine uptake";
Fructoselysine and Glucoselysine utilization HMP;1;GfrC;PTS system, fructoselysine/glucoselysine-specific IIC component;Carbohydrate metabolism;"Fructoselysine utilization; Glucoselysine utilization";"Fructoselysine uptake; Glucoselysine uptake";
Fructoselysine and Glucoselysine utilization HMP;1;GfrA;PTS system, fructoselysine/glucoselysine-specific IIA component;Carbohydrate metabolism;"Fructoselysine utilization; Glucoselysine utilization";"Fructoselysine uptake; Glucoselysine uptake";
Fructoselysine and Glucoselysine utilization HMP;0;GfrR;RpoN-dependent transcriptional activator of GfrABCDEF operon, NtrC family;Carbohydrate metabolism;"Fructoselysine utilization; Glucoselysine utilization";"Fructoselysine regulation; Glucoselysine regulation";
Fructoselysine and Glucoselysine utilization HMP;1;FrlO;Fructoselysine ABC transporter, substrate-binding protein;Carbohydrate metabolism;Fructoselysine utilization;Fructoselysine uptake;
Fructoselysine and Glucoselysine utilization HMP;1;FrlN;Fructoselysine ABC transporter, permease protein 1;Carbohydrate metabolism;Fructoselysine utilization;Fructoselysine uptake;
Fructoselysine and Glucoselysine utilization HMP;1;FrlM;Fructoselysine ABC transporter, permease protein 2;Carbohydrate metabolism;Fructoselysine utilization;Fructoselysine uptake;
Fructoselysine and Glucoselysine utilization HMP;1;FrlX;Predicted fructoselysine ABC transporter, substrate-binding protein;Carbohydrate metabolism;Fructoselysine utilization;Fructoselysine uptake;
Fructoselysine and Glucoselysine utilization HMP;1;FrlU;Predicted fructoselysine ABC transporter, permease protein 1;Carbohydrate metabolism;Fructoselysine utilization;Fructoselysine uptake;
Fructoselysine and Glucoselysine utilization HMP;1;FrlV;Predicted fructoselysine ABC transporter, permease protein 2;Carbohydrate metabolism;Fructoselysine utilization;Fructoselysine uptake;
Fructoselysine and Glucoselysine utilization HMP;1;FrlW;Predicted fructoselysine ABC transporter, ATP-binding protein;Carbohydrate metabolism;Fructoselysine utilization;Fructoselysine uptake;
Fructoselysine and Glucoselysine utilization HMP;1;FrlT4;Predicted fructoselysine transporter, ArcD family;Carbohydrate metabolism;Fructoselysine utilization;Fructoselysine uptake;
Ethanolamine utilization HMP;1;EutB;Ethanolamine ammonia-lyase heavy chain (EC 4.3.1.7);Carbohydrate metabolism;Ethanolamine utilization;Ethanolamine utilization;
Ethanolamine utilization HMP;1;EutC;Ethanolamine ammonia-lyase light chain (EC 4.3.1.7);Carbohydrate metabolism;Ethanolamine utilization;Ethanolamine utilization;
Ethanolamine utilization HMP;1;EutE;Acetaldehyde dehydrogenase, ethanolamine utilization cluster (EC 1.2.1.10);Carbohydrate metabolism;Ethanolamine utilization;Ethanolamine utilization;
Ethanolamine utilization HMP;1;EutH;Ethanolamine permease;Carbohydrate metabolism;Ethanolamine utilization;Ethanolamine utilization;
Ethanolamine utilization HMP;1;EutK;Ethanolamine utilization polyhedral-body-like protein EutK;Carbohydrate metabolism;Ethanolamine utilization;Ethanolamine utilization;
Ethanolamine utilization HMP;1;EutL;Ethanolamine utilization polyhedral-body-like protein EutL;Carbohydrate metabolism;Ethanolamine utilization;Ethanolamine utilization;
Ethanolamine utilization HMP;1;EutM;Ethanolamine utilization polyhedral-body-like protein EutM;Carbohydrate metabolism;Ethanolamine utilization;Ethanolamine utilization;
Ethanolamine utilization HMP;1;EutN;Ethanolamine utilization polyhedral-body-like protein EutN;Carbohydrate metabolism;Ethanolamine utilization;Ethanolamine utilization;
Ethanolamine utilization HMP;1;EutS;Ethanolamine utilization polyhedral-body-like protein EutS;Carbohydrate metabolism;Ethanolamine utilization;Ethanolamine utilization;
Ethanolamine utilization HMP;1;EutA;Ethanolamine utilization protein EutA;Carbohydrate metabolism;Ethanolamine utilization;Ethanolamine utilization;
Ethanolamine utilization HMP;1;EutG;Ethanolamine utilization protein EutG;Carbohydrate metabolism;Ethanolamine utilization;Ethanolamine utilization;
Ethanolamine utilization HMP;1;EutJ;Ethanolamine utilization protein EutJ;Carbohydrate metabolism;Ethanolamine utilization;Ethanolamine utilization;
Ethanolamine utilization HMP;1;EutP;Ethanolamine utilization protein EutP;Carbohydrate metabolism;Ethanolamine utilization;Ethanolamine utilization;
Ethanolamine utilization HMP;1;EutQ;Ethanolamine utilization protein EutQ;Carbohydrate metabolism;Ethanolamine utilization;Ethanolamine utilization;
Ethanolamine utilization HMP;1;PduA-like;Ethanolamine utilization protein similar to PduA/PduJ;Carbohydrate metabolism;Ethanolamine utilization;Ethanolamine utilization;
Ethanolamine utilization HMP;1;PduL-like;Ethanolamine utilization protein similar to PduL;Carbohydrate metabolism;Ethanolamine utilization;Ethanolamine utilization;
Ethanolamine utilization HMP;1;EutU;Ethanolamine utilization protein similar to PduT;Carbohydrate metabolism;Ethanolamine utilization;Ethanolamine utilization;
Ethanolamine utilization HMP;1;PduU-like;Ethanolamine utilization protein similar to PduU;Carbohydrate metabolism;Ethanolamine utilization;Ethanolamine utilization;
Ethanolamine utilization HMP;1;PduV-like;Ethanolamine utilization protein similar to PduV;Carbohydrate metabolism;Ethanolamine utilization;Ethanolamine utilization;
Ethanolamine utilization HMP;1;EutD;Phosphate acetyltransferase (EC 2.3.1.8), ethanolamine utilization-specific;Carbohydrate metabolism;Ethanolamine utilization;Ethanolamine utilization;
Ethanolamine utilization HMP;1;EutX;Protein clustered with ethanolamine utilization;Carbohydrate metabolism;Ethanolamine utilization;Ethanolamine utilization;
Ethanolamine utilization HMP;1;EutH2;Predicted ethanolamine permease 2;Carbohydrate metabolism;Ethanolamine utilization;Ethanolamine utilization;
Ethanolamine utilization HMP;1;EutH1;Predicted ethanolamine permease 1;Carbohydrate metabolism;Ethanolamine utilization;Ethanolamine utilization;
Butyrate utilization HMP;1;YdiQ;Electron transfer flavoprotein, beta subunit YdiQ;Carbohydrate metabolism;Butyrate utilization;Butyrate utilization;
Butyrate utilization HMP;1;YdiR;Electron transfer flavoprotein, alpha subunit YdiR;Carbohydrate metabolism;Butyrate utilization;Butyrate utilization;
Butyrate utilization HMP;1;YdiS;Electron transfer flavoprotein-quinone oxidoreductase YdiS;Carbohydrate metabolism;Butyrate utilization;Butyrate utilization;
Butyrate utilization HMP;1;YdiD;Short-chain-fatty-acid--CoA ligase;Carbohydrate metabolism;Butyrate utilization;Butyrate utilization;
Butyrate utilization HMP;1;YdiT;Ferredoxin-like protein YdiT;Carbohydrate metabolism;Butyrate utilization;Butyrate utilization;
Butyrate utilization HMP;0;YdiP;Uncharacterized transcriptional regulator YdiP, AraC family;Carbohydrate metabolism;Butyrate utilization;Butyrate utilization;
Butyrate utilization HMP;1;YdiN;Inner membrane transport protein YdiN;Carbohydrate metabolism;Butyrate utilization;Butyrate utilization;
Butyrate utilization HMP;1;YdiM;Inner membrane transport protein YdiM;Carbohydrate metabolism;Butyrate utilization;Butyrate utilization;
Butyrate utilization HMP;1;AtoA;Acetyl-CoA:acetoacetyl-CoA transferase, alpha subunit (EC 2.8.3.8) / Acetyl-CoA:acetoacetyl-CoA transferase, beta subunit (EC 2.8.3.8) @ Acyl-CoA:acetate CoA transferase;Carbohydrate metabolism;Butyrate utilization;Butyrate utilization;
Butyrate utilization HMP;1;YdiO;Anaerobic Butyryl-CoA dehydrogenase (EC 1.3.99.2);Carbohydrate metabolism;Butyrate utilization;Butyrate utilization;
Propanediol utilization HMP;1;PduC;Propanediol dehydratase large subunit (EC 4.2.1.28);Carbohydrate metabolism;Propanediol utilization;Propanediol utilization;
Propanediol utilization HMP;1;PduD;Propanediol dehydratase medium subunit (EC 4.2.1.28);Carbohydrate metabolism;Propanediol utilization;Propanediol utilization;
Propanediol utilization HMP;1;PduE;Propanediol dehydratase small subunit (EC 4.2.1.28);Carbohydrate metabolism;Propanediol utilization;Propanediol utilization;
Propanediol utilization HMP;1;PduC2;Predicted novel propanediol dehydratase, B12-independent (EC 4.2.1.-);Carbohydrate metabolism;Propanediol utilization;Propanediol utilization;
Propanediol utilization HMP;1;PduD2;Predicted novel propanediol dehydratase, B12-independent, activating enzyme;Carbohydrate metabolism;Propanediol utilization;Propanediol utilization;
Propanediol utilization HMP;1;PduG;Propanediol dehydratase reactivation factor large subunit;Carbohydrate metabolism;Propanediol utilization;Propanediol utilization;
Propanediol utilization HMP;1;PduH;Propanediol dehydratase reactivation factor small subunit;Carbohydrate metabolism;Propanediol utilization;Propanediol utilization;
Propanediol utilization HMP;1;PduA;Propanediol utilization polyhedral body protein PduA;Carbohydrate metabolism;Propanediol utilization;Propanediol utilization;
Propanediol utilization HMP;1;PduB;Propanediol utilization polyhedral body protein PduB;Carbohydrate metabolism;Propanediol utilization;Propanediol utilization;
Propanediol utilization HMP;1;PduJ;Propanediol utilization polyhedral body protein PduJ;Carbohydrate metabolism;Propanediol utilization;Propanediol utilization;
Propanediol utilization HMP;1;PduK;Propanediol utilization polyhedral body protein PduK;Carbohydrate metabolism;Propanediol utilization;Propanediol utilization;
Propanediol utilization HMP;1;PduM;Propanediol utilization protein PduM;Carbohydrate metabolism;Propanediol utilization;Propanediol utilization;
Propanediol utilization HMP;1;PduN;Propanediol utilization polyhedral body protein PduN;Carbohydrate metabolism;Propanediol utilization;Propanediol utilization;
Propanediol utilization HMP;1;PduT;Propanediol utilization polyhedral body protein PduT;Carbohydrate metabolism;Propanediol utilization;Propanediol utilization;
Propanediol utilization HMP;1;PduU;Propanediol utilization polyhedral body protein PduU;Carbohydrate metabolism;Propanediol utilization;Propanediol utilization;
Propanediol utilization HMP;0;PduF;Propanediol diffusion facilitator;Carbohydrate metabolism;Propanediol utilization;Propanediol utilization;
Propanediol utilization HMP;1;PduP;CoA-acylating propionaldehyde dehydrogenase;Carbohydrate metabolism;Propanediol utilization;Propanediol utilization;
Propanediol utilization HMP;1;PduL;Phosphate propanoyltransferase (EC 2.3.1.222);Carbohydrate metabolism;Propanediol utilization;Propanediol utilization;
Propanediol utilization HMP;1;PduQ;Putative iron-containing NADPH-dependent propanol dehydrogenase;Carbohydrate metabolism;Propanediol utilization;Propanediol utilization;
Propanediol utilization HMP;1;PduV;Propanediol utilization protein PduV;Carbohydrate metabolism;Propanediol utilization;Propanediol utilization;
Propanediol utilization HMP;1;PduW;Propionate kinase, propanediol utilization (EC 2.7.2.1);Carbohydrate metabolism;Propanediol utilization;Propanediol utilization;
Propanediol utilization HMP;1;PduS;Cob(II)alamin reductase;Carbohydrate metabolism;Propanediol utilization;Propanediol utilization;
Propanediol utilization HMP;1;PduO;ATP:Cob(I)alamin adenosyltransferase (EC 2.5.1.17), propanediol utilization;Carbohydrate metabolism;Propanediol utilization;Propanediol utilization;
Propanediol utilization HMP;0;PocR;Propanediol utilization transcriptional activator;Carbohydrate metabolism;Propanediol utilization;Propanediol utilization;
Propanediol utilization HMP;0;PocR2;Propanediol utilization transcriptional activator, AraC family;Carbohydrate metabolism;Propanediol utilization;Propanediol utilization;
Propanediol utilization HMP;1;PduX;L-threonine kinase in B12 biosynthesis (EC 2.7.1.177);Carbohydrate metabolism;Propanediol utilization;Propanediol utilization;
Lactate utilization HMP;1;LldD;L-lactate dehydrogenase (EC 1.1.2.3);Carbohydrate metabolism;Lactate utilization;Lactate utilization;
Lactate utilization HMP;1;Dld;D-Lactate dehydrogenase (EC 1.1.2.5);Carbohydrate metabolism;Lactate utilization;Lactate utilization;
Lactate utilization HMP;1;DldD;Predicted D-lactate dehydrogenase, Fe-S protein, FAD/FMN-containing;Carbohydrate metabolism;Lactate utilization;Lactate utilization;
Lactate utilization HMP;1;LldE;Predicted L-lactate dehydrogenase, Fe-S oxidoreductase subunit YkgE;Carbohydrate metabolism;Lactate utilization;Lactate utilization;
Lactate utilization HMP;1;LldF;Predicted L-lactate dehydrogenase, Iron-sulfur cluster-binding subunit YkgF;Carbohydrate metabolism;Lactate utilization;Lactate utilization;
Lactate utilization HMP;1;LldG;Predicted L-lactate dehydrogenase, hypothetical protein subunit YkgG;Carbohydrate metabolism;Lactate utilization;Lactate utilization;
Lactate utilization HMP;1;LldP;L-lactate permease;Carbohydrate metabolism;Lactate utilization;Lactate utilization;
Lactate utilization HMP;1;LctO;Lactate 2-monooxygenase (EC 1.13.12.4);Carbohydrate metabolism;Lactate utilization;Lactate utilization;
Lactate utilization HMP;1;LctE;Lactate dehydrogenase (NAD+, ferredoxin) (EC 1.3.1.110);Carbohydrate metabolism;Lactate utilization;Lactate utilization;
Lactate utilization HMP;0;LldR;Lactate-responsive regulator LldR in Firmicutes, GntR family;Carbohydrate metabolism;Lactate utilization;Lactate utilization;
Bile acids HMP;1;BSH;Choloylglycine hydrolase (EC 3.5.1.24);Miscelaneous metabolism;Bile acids metabolism;Bile acids transformation;
Bile acids HMP;1;7aHSDH;7-alpha-hydroxysteroid dehydrogenase (EC 1.1.1.159);Miscelaneous metabolism;Bile acids metabolism;Bile acids transformation;
Bile acids HMP;1;7bHSDH;7-beta-hydroxysteroid dehydrogenase;Miscelaneous metabolism;Bile acids metabolism;Bile acids transformation;
Bile acids HMP;1;3aHSDH;3-alpha-hydroxysteroid dehydrogenase;Miscelaneous metabolism;Bile acids metabolism;Bile acids transformation;
Bile acids HMP;1;3bHSDH;3-beta-hydroxysteroid dehydrogenase;Miscelaneous metabolism;Bile acids metabolism;Bile acids transformation;
Bile acids HMP;1;12aHSDH;12-alpha-hydroxysteroid dehydrogenase (EC:1.1.1.176);Miscelaneous metabolism;Bile acids metabolism;Bile acids transformation;
